"asn_number","organization_name","organization_country","rir_registry","asn_type","is_known_hosting","is_known_vpn","first_seen","last_seen","unique_ip_count","total_session_count","enrichment","enrichment_updated_at","created_at","updated_at"
15962,"Orange Slovensko a.s.","SK",NULL,NULL,False,False,"2025-11-06 19:00:49.604404+00","2025-11-06 19:03:29.096701+00",0,0,"{}",NULL,"2025-11-06 19:00:49.604404+00","2025-11-06 19:03:29.096701+00"
15964,NULL,"US","arin",NULL,False,False,"2025-11-06 15:54:51.621887+00","2025-11-06 15:54:51.621887+00",0,0,"{}",NULL,"2025-11-06 15:54:51.621887+00","2025-11-06 15:54:51.621887+00"
15967,"Nazwa.pl Sp.z.o.o.","PL",NULL,NULL,False,False,"2025-11-06 19:03:06.034427+00","2025-11-06 19:03:06.034427+00",0,0,"{}",NULL,"2025-11-06 19:03:06.034427+00","2025-11-06 19:03:06.034427+00"
16010,"Magticom Ltd.","GE",NULL,NULL,False,False,"2025-11-06 18:59:28.179571+00","2025-11-06 19:03:35.524195+00",0,0,"{}",NULL,"2025-11-06 18:59:28.179571+00","2025-11-06 19:03:35.524195+00"
16019,"Vodafone Czech Republic a.s.","CZ",NULL,NULL,False,False,"2025-11-06 19:02:21.687676+00","2025-11-06 19:03:07.80136+00",0,0,"{}",NULL,"2025-11-06 19:02:21.687676+00","2025-11-06 19:03:07.80136+00"
16116,"Pelephone Communications Ltd.","IL",NULL,NULL,False,False,"2025-11-06 19:00:08.170498+00","2025-11-06 19:03:23.227288+00",0,0,"{}",NULL,"2025-11-06 19:00:08.170498+00","2025-11-06 19:03:23.227288+00"
16117,"Gavle Energi AB","SE",NULL,NULL,False,False,"2025-11-06 19:03:22.378788+00","2025-11-06 19:03:22.378788+00",0,0,"{}",NULL,"2025-11-06 19:03:22.378788+00","2025-11-06 19:03:22.378788+00"
16135,"Turkcell Iletisim Hizmetleri A.s.","TR",NULL,NULL,False,False,"2025-11-06 19:00:15.524954+00","2025-11-06 19:02:43.010563+00",0,0,"{}",NULL,"2025-11-06 19:00:15.524954+00","2025-11-06 19:02:43.010563+00"
16223,"Maxnet Telecom, Ltd","UA",NULL,NULL,False,False,"2025-11-06 19:01:47.230575+00","2025-11-06 19:02:44.043511+00",0,0,"{}",NULL,"2025-11-06 19:01:47.230575+00","2025-11-06 19:02:44.043511+00"
16232,"TIM","IT",NULL,NULL,False,False,"2025-11-06 19:01:47.250634+00","2025-11-06 19:01:49.591172+00",0,0,"{}",NULL,"2025-11-06 19:01:47.250634+00","2025-11-06 19:01:49.591172+00"
16246,"O2 Czech Republic, a.s.","CZ",NULL,NULL,False,False,"2025-11-06 19:01:09.19249+00","2025-11-06 19:03:35.453157+00",0,0,"{}",NULL,"2025-11-06 19:01:09.19249+00","2025-11-06 19:03:35.453157+00"
16247,NULL,"GB","ripencc",NULL,False,False,"2025-11-06 15:54:41.476806+00","2025-11-06 15:54:41.476806+00",0,0,"{}",NULL,"2025-11-06 15:54:41.476806+00","2025-11-06 15:54:41.476806+00"
16276,"OVH SAS","FR",NULL,NULL,False,False,"2025-11-06 19:00:09.78113+00","2025-11-06 19:03:35.991009+00",0,0,"{}",NULL,"2025-11-06 19:00:09.78113+00","2025-11-06 19:03:35.991009+00"
16284,"Inq-Digital-Nigeria-AS","NG",NULL,NULL,False,False,"2025-11-06 19:00:28.033347+00","2025-11-06 19:00:28.037257+00",0,0,"{}",NULL,"2025-11-06 19:00:28.033347+00","2025-11-06 19:00:28.037257+00"
16301,"Rostelecom","RU",NULL,NULL,False,False,"2025-11-06 19:03:08.001813+00","2025-11-06 19:03:08.001813+00",0,0,"{}",NULL,"2025-11-06 19:03:08.001813+00","2025-11-06 19:03:08.001813+00"
16322,"Parsan Lin Co. PJS","IR",NULL,NULL,False,False,"2025-11-06 19:02:22.08906+00","2025-11-06 19:02:22.129984+00",0,0,"{}",NULL,"2025-11-06 19:02:22.08906+00","2025-11-06 19:02:22.129984+00"
16333,"Company for communications services A1 Makedonija DOOEL Skopje","MK",NULL,NULL,False,False,"2025-11-06 19:01:59.847323+00","2025-11-06 19:03:06.762422+00",0,0,"{}",NULL,"2025-11-06 19:01:59.847323+00","2025-11-06 19:03:06.762422+00"
16342,"Toya sp.z.o.o","PL",NULL,NULL,False,False,"2025-11-06 19:02:00.232218+00","2025-11-06 19:03:24.060929+00",0,0,"{}",NULL,"2025-11-06 19:02:00.232218+00","2025-11-06 19:03:24.060929+00"
16345,"PVimpelCom","RU",NULL,NULL,False,False,"2025-11-06 19:03:21.653176+00","2025-11-06 19:03:21.653176+00",0,0,"{}",NULL,"2025-11-06 19:03:21.653176+00","2025-11-06 19:03:21.653176+00"
16347,"ADISTA SAS","FR",NULL,NULL,False,False,"2025-11-06 19:00:37.397924+00","2025-11-06 19:03:27.095849+00",0,0,"{}",NULL,"2025-11-06 19:00:37.397924+00","2025-11-06 19:03:27.095849+00"
16509,"AMAZON-02","US","arin",NULL,False,False,"2025-11-06 15:54:12.975437+00","2025-11-06 19:02:59.107492+00",0,0,"{}",NULL,"2025-11-06 15:54:12.975437+00","2025-11-06 19:02:59.107492+00"
16591,"GOOGLE-FIBER","US",NULL,NULL,False,False,"2025-11-06 19:00:10.592285+00","2025-11-06 19:01:46.576317+00",0,0,"{}",NULL,"2025-11-06 19:00:10.592285+00","2025-11-06 19:01:46.576317+00"
16629,"CTC. CORP S.A. TELEFONICA EMPRESAS","CL",NULL,NULL,False,False,"2025-11-06 19:00:54.589212+00","2025-11-06 19:01:27.76753+00",0,0,"{}",NULL,"2025-11-06 19:00:54.589212+00","2025-11-06 19:01:27.76753+00"
16637,"MTN Business Solutions","ZA",NULL,NULL,False,False,"2025-11-06 19:02:09.219597+00","2025-11-06 19:02:09.219597+00",0,0,"{}",NULL,"2025-11-06 19:02:09.219597+00","2025-11-06 19:02:09.219597+00"
16717,"CRAWKANINTERNET","US",NULL,NULL,False,False,"2025-11-06 19:01:46.537597+00","2025-11-06 19:01:46.726261+00",0,0,"{}",NULL,"2025-11-06 19:01:46.537597+00","2025-11-06 19:01:46.726261+00"
16735,"ALGAR TELECOM SA","BR",NULL,NULL,False,False,"2025-11-06 19:00:48.70017+00","2025-11-06 19:01:30.670467+00",0,0,"{}",NULL,"2025-11-06 19:00:48.70017+00","2025-11-06 19:01:30.670467+00"
16814,"NSS S.A.","AR",NULL,NULL,False,False,"2025-11-06 19:01:04.500742+00","2025-11-06 19:01:27.866113+00",0,0,"{}",NULL,"2025-11-06 19:01:04.500742+00","2025-11-06 19:01:27.866113+00"
16863,"HOMESC","US",NULL,NULL,False,False,"2025-11-06 19:00:38.241215+00","2025-11-06 19:01:46.64768+00",0,0,"{}",NULL,"2025-11-06 19:00:38.241215+00","2025-11-06 19:01:46.64768+00"
16904,"ARVIG-16904","US",NULL,NULL,False,False,"2025-11-06 19:01:27.048498+00","2025-11-06 19:01:39.150907+00",0,0,"{}",NULL,"2025-11-06 19:01:27.048498+00","2025-11-06 19:01:39.150907+00"
16906,"El Salvador Network, S. A.","SV",NULL,NULL,False,False,"2025-11-06 19:01:27.561068+00","2025-11-06 19:01:27.561068+00",0,0,"{}",NULL,"2025-11-06 19:01:27.561068+00","2025-11-06 19:01:27.561068+00"
17035,"NBCUNI-17035","US",NULL,NULL,False,False,"2025-11-06 19:02:39.308719+00","2025-11-06 19:02:39.308719+00",0,0,"{}",NULL,"2025-11-06 19:02:39.308719+00","2025-11-06 19:02:39.308719+00"
17054,"EXPEDIENT","US",NULL,NULL,False,False,"2025-11-06 19:01:39.244476+00","2025-11-06 19:01:39.244476+00",0,0,"{}",NULL,"2025-11-06 19:01:39.244476+00","2025-11-06 19:01:39.244476+00"
17069,"Coop Telefonica Villa Gesell Ltda","AR",NULL,NULL,False,False,"2025-11-06 19:00:54.467367+00","2025-11-06 19:00:54.467367+00",0,0,"{}",NULL,"2025-11-06 19:00:54.467367+00","2025-11-06 19:00:54.467367+00"
17153,NULL,"US","arin",NULL,False,False,"2025-11-06 15:54:22.410343+00","2025-11-06 15:54:22.410343+00",0,0,"{}",NULL,"2025-11-06 15:54:22.410343+00","2025-11-06 15:54:22.410343+00"
17222,"MUNDIVOX DO BRASIL LTDA","BR",NULL,NULL,False,False,"2025-11-06 19:01:07.317323+00","2025-11-06 19:01:27.437628+00",0,0,"{}",NULL,"2025-11-06 19:01:07.317323+00","2025-11-06 19:01:27.437628+00"
17306,"RISE-BROADBAND","US",NULL,NULL,False,False,"2025-11-06 19:03:01.206609+00","2025-11-06 19:03:01.206609+00",0,0,"{}",NULL,"2025-11-06 19:03:01.206609+00","2025-11-06 19:03:01.206609+00"
17421,"Mobile Business Group","TW","apnic",NULL,False,False,"2025-11-06 15:54:42.307453+00","2025-11-06 19:02:12.175532+00",0,0,"{}",NULL,"2025-11-06 15:54:42.307453+00","2025-11-06 19:02:12.175532+00"
17451,"BIZNET NETWORKS","ID",NULL,NULL,False,False,"2025-11-06 18:59:33.70128+00","2025-11-06 19:00:56.742287+00",0,0,"{}",NULL,"2025-11-06 18:59:33.70128+00","2025-11-06 19:00:56.742287+00"
17465,"Cable ISP in India","IN",NULL,NULL,False,False,"2025-11-06 18:59:32.020569+00","2025-11-06 18:59:32.020569+00",0,0,"{}",NULL,"2025-11-06 18:59:32.020569+00","2025-11-06 18:59:32.020569+00"
17469,"Access Telecom BD Ltd.","BD",NULL,NULL,False,False,"2025-11-06 19:01:34.931388+00","2025-11-06 19:01:34.931388+00",0,0,"{}",NULL,"2025-11-06 19:01:34.931388+00","2025-11-06 19:01:34.931388+00"
17483,"CityOnline Services Ltd","IN",NULL,NULL,False,False,"2025-11-06 19:01:33.335165+00","2025-11-06 19:02:37.494261+00",0,0,"{}",NULL,"2025-11-06 19:01:33.335165+00","2025-11-06 19:02:37.494261+00"
17488,"Hathway IP Over Cable Internet","IN",NULL,NULL,False,False,"2025-11-06 18:59:38.405926+00","2025-11-06 19:02:53.303473+00",0,0,"{}",NULL,"2025-11-06 18:59:38.405926+00","2025-11-06 19:02:53.303473+00"
17501,"WorldLink Communications Pvt Ltd","NP",NULL,NULL,False,False,"2025-11-06 19:00:04.037031+00","2025-11-06 19:00:04.085165+00",0,0,"{}",NULL,"2025-11-06 19:00:04.037031+00","2025-11-06 19:00:04.085165+00"
17506,"ARTERIA Networks Corporation","JP",NULL,NULL,False,False,"2025-11-06 19:00:01.48672+00","2025-11-06 19:02:44.423732+00",0,0,"{}",NULL,"2025-11-06 19:00:01.48672+00","2025-11-06 19:02:44.423732+00"
17511,"OPTAGE Inc.","JP",NULL,NULL,False,False,"2025-11-06 15:54:05.250409+00","2025-11-06 19:02:48.48232+00",0,0,"{}",NULL,"2025-11-06 15:54:05.250409+00","2025-11-06 19:02:48.48232+00"
17529,NULL,"JP","apnic",NULL,False,False,"2025-11-06 15:54:21.098274+00","2025-11-06 15:54:21.098274+00",0,0,"{}",NULL,"2025-11-06 15:54:21.098274+00","2025-11-06 15:54:21.098274+00"
17547,"M1 NET LTD","SG",NULL,NULL,False,False,"2025-11-06 18:59:52.181075+00","2025-11-06 19:01:41.112163+00",0,0,"{}",NULL,"2025-11-06 18:59:52.181075+00","2025-11-06 19:01:41.112163+00"
17552,"True Online","TH",NULL,NULL,False,False,"2025-11-06 18:59:29.421362+00","2025-11-06 19:02:45.279087+00",0,0,"{}",NULL,"2025-11-06 18:59:29.421362+00","2025-11-06 19:02:45.279087+00"
17557,"Pakistan Telecommunication Company Limited","PK",NULL,NULL,False,False,"2025-11-06 18:59:39.714907+00","2025-11-06 19:02:45.470378+00",0,0,"{}",NULL,"2025-11-06 18:59:39.714907+00","2025-11-06 19:02:45.470378+00"
17561,"LARUS Limited","HK",NULL,NULL,False,False,"2025-11-06 19:00:27.154736+00","2025-11-06 19:00:27.213984+00",0,0,"{}",NULL,"2025-11-06 19:00:27.154736+00","2025-11-06 19:00:27.213984+00"
17573,"SK Broadband Co Ltd","KR",NULL,NULL,False,False,"2025-11-06 19:01:43.159052+00","2025-11-06 19:01:43.159052+00",0,0,"{}",NULL,"2025-11-06 19:01:43.159052+00","2025-11-06 19:01:43.159052+00"
17577,"LG HelloVision Corp.","KR",NULL,NULL,False,False,"2025-11-06 19:02:04.764036+00","2025-11-06 19:02:04.764036+00",0,0,"{}",NULL,"2025-11-06 19:02:04.764036+00","2025-11-06 19:02:04.764036+00"
17583,"Keumgang Cable Network","KR",NULL,NULL,False,False,"2025-11-06 19:00:04.158843+00","2025-11-06 19:00:04.158843+00",0,0,"{}",NULL,"2025-11-06 19:00:04.158843+00","2025-11-06 19:00:04.158843+00"
17621,"China Unicom Shanghai network","CN",NULL,NULL,False,False,"2025-11-06 18:59:26.505408+00","2025-11-06 19:01:55.261047+00",0,0,"{}",NULL,"2025-11-06 18:59:26.505408+00","2025-11-06 19:01:55.261047+00"
17622,"China Unicom Guangzhou network","CN",NULL,NULL,False,False,"2025-11-06 18:59:56.980962+00","2025-11-06 19:01:51.485258+00",0,0,"{}",NULL,"2025-11-06 18:59:56.980962+00","2025-11-06 19:01:51.485258+00"
17625,"BlazeNets Network","IN",NULL,NULL,False,False,"2025-11-06 18:59:17.409899+00","2025-11-06 19:02:04.691211+00",0,0,"{}",NULL,"2025-11-06 18:59:17.409899+00","2025-11-06 19:02:04.691211+00"
17638,"ASN for TIANJIN Provincial Net of CT","CN",NULL,NULL,False,False,"2025-11-06 19:01:49.457682+00","2025-11-06 19:02:03.876156+00",0,0,"{}",NULL,"2025-11-06 19:01:49.457682+00","2025-11-06 19:02:03.876156+00"
17639,"Converge ICT Solutions Inc.","PH",NULL,NULL,False,False,"2025-11-06 18:59:30.447909+00","2025-11-06 19:00:32.152044+00",0,0,"{}",NULL,"2025-11-06 18:59:30.447909+00","2025-11-06 19:00:32.152044+00"
17665,"ONEOTT INTERTAINMENT LIMITED","IN",NULL,NULL,False,False,"2025-11-06 15:54:10.19897+00","2025-11-06 19:01:34.36974+00",0,0,"{}",NULL,"2025-11-06 15:54:10.19897+00","2025-11-06 19:01:34.36974+00"
17676,"SoftBank Corp.","JP","apnic",NULL,False,False,"2025-11-06 15:54:09.123371+00","2025-11-06 19:02:52.641388+00",0,0,"{}",NULL,"2025-11-06 15:54:09.123371+00","2025-11-06 19:02:52.641388+00"
17698,"COMMUNITY NETWORK CENTER INCORPORATED.","JP",NULL,NULL,False,False,"2025-11-06 19:00:30.070055+00","2025-11-06 19:00:30.070055+00",0,0,"{}",NULL,"2025-11-06 19:00:30.070055+00","2025-11-06 19:00:30.070055+00"
17726,"Telecom Cambodia","KH",NULL,NULL,False,False,"2025-11-06 18:59:19.339283+00","2025-11-06 19:01:34.647086+00",0,0,"{}",NULL,"2025-11-06 18:59:19.339283+00","2025-11-06 19:01:34.647086+00"
17754,"Excellmedia","IN",NULL,NULL,False,False,"2025-11-06 19:00:43.134025+00","2025-11-06 19:01:32.562689+00",0,0,"{}",NULL,"2025-11-06 19:00:43.134025+00","2025-11-06 19:01:32.562689+00"
17762,"Tata Teleservices Maharashtra Ltd","IN",NULL,NULL,False,False,"2025-11-06 18:59:20.069408+00","2025-11-06 19:02:38.229569+00",0,0,"{}",NULL,"2025-11-06 18:59:20.069408+00","2025-11-06 19:02:38.229569+00"
17809,"VEE TIME CORP.","TW",NULL,NULL,False,False,"2025-11-06 18:59:35.088943+00","2025-11-06 19:01:59.672996+00",0,0,"{}",NULL,"2025-11-06 18:59:35.088943+00","2025-11-06 19:01:59.672996+00"
17813,"Mahanagar Telephone Nigam Limited","IN",NULL,NULL,False,False,"2025-11-06 18:59:56.462842+00","2025-11-06 19:02:47.267563+00",0,0,"{}",NULL,"2025-11-06 18:59:56.462842+00","2025-11-06 19:02:47.267563+00"
17816,"China Unicom IP network China169 Guangdong province","CN",NULL,NULL,False,False,"2025-11-06 18:59:33.586545+00","2025-11-06 19:02:45.02286+00",0,0,"{}",NULL,"2025-11-06 18:59:33.586545+00","2025-11-06 19:02:45.02286+00"
17839,"LG HelloVision Corp.","KR",NULL,NULL,False,False,"2025-11-06 18:59:30.188132+00","2025-11-06 19:02:53.736378+00",0,0,"{}",NULL,"2025-11-06 18:59:30.188132+00","2025-11-06 19:02:53.736378+00"
17849,"SK Broadband Co Ltd","KR",NULL,NULL,False,False,"2025-11-06 18:59:40.349392+00","2025-11-06 18:59:40.349392+00",0,0,"{}",NULL,"2025-11-06 18:59:40.349392+00","2025-11-06 18:59:40.349392+00"
17853,"LGTELECOM","KR",NULL,NULL,False,False,"2025-11-06 18:59:26.569869+00","2025-11-06 19:01:55.342746+00",0,0,"{}",NULL,"2025-11-06 18:59:26.569869+00","2025-11-06 19:01:55.342746+00"
17854,"SK Broadband Co Ltd","KR",NULL,NULL,False,False,"2025-11-06 18:59:55.009888+00","2025-11-06 19:01:58.843603+00",0,0,"{}",NULL,"2025-11-06 18:59:55.009888+00","2025-11-06 19:01:58.843603+00"
17857,"SK Broadband Co Ltd","KR",NULL,NULL,False,False,"2025-11-06 18:59:35.246209+00","2025-11-06 18:59:35.246209+00",0,0,"{}",NULL,"2025-11-06 18:59:35.246209+00","2025-11-06 18:59:35.246209+00"
17858,"LG POWERCOMM","KR",NULL,NULL,False,False,"2025-11-06 18:59:32.360615+00","2025-11-06 19:02:45.031846+00",0,0,"{}",NULL,"2025-11-06 18:59:32.360615+00","2025-11-06 19:02:45.031846+00"
17864,"SK Broadband Co Ltd","KR",NULL,NULL,False,False,"2025-11-06 19:01:49.041143+00","2025-11-06 19:01:49.041143+00",0,0,"{}",NULL,"2025-11-06 19:01:49.041143+00","2025-11-06 19:01:49.041143+00"
17877,"KX NexG Co., LTD","KR",NULL,NULL,False,False,"2025-11-06 19:00:01.476758+00","2025-11-06 19:00:01.476758+00",0,0,"{}",NULL,"2025-11-06 19:00:01.476758+00","2025-11-06 19:00:01.476758+00"
17878,"DREAMMARK1","KR",NULL,NULL,False,False,"2025-11-06 18:59:25.600258+00","2025-11-06 18:59:25.600258+00",0,0,"{}",NULL,"2025-11-06 18:59:25.600258+00","2025-11-06 18:59:25.600258+00"
17882,"UNIVISION LLC","MN",NULL,NULL,False,False,"2025-11-06 19:01:34.677531+00","2025-11-06 19:03:00.165602+00",0,0,"{}",NULL,"2025-11-06 19:01:34.677531+00","2025-11-06 19:03:00.165602+00"
17911,"Brain Telecommunication Ltd.","PK",NULL,NULL,False,False,"2025-11-06 19:01:33.976083+00","2025-11-06 19:01:33.976083+00",0,0,"{}",NULL,"2025-11-06 19:01:33.976083+00","2025-11-06 19:01:33.976083+00"
17917,"Quadrant Televentures Limited","IN",NULL,NULL,False,False,"2025-11-06 18:59:33.235724+00","2025-11-06 19:01:59.257301+00",0,0,"{}",NULL,"2025-11-06 18:59:33.235724+00","2025-11-06 19:01:59.257301+00"
17924,"SmarTone Mobile Communications Ltd","HK",NULL,NULL,False,False,"2025-11-06 18:59:59.409353+00","2025-11-06 19:02:37.406218+00",0,0,"{}",NULL,"2025-11-06 18:59:59.409353+00","2025-11-06 19:02:37.406218+00"
17936,"Cable Television Kani Co.,Inc.","JP",NULL,NULL,False,False,"2025-11-06 19:01:48.832489+00","2025-11-06 19:01:48.832489+00",0,0,"{}",NULL,"2025-11-06 19:01:48.832489+00","2025-11-06 19:01:48.832489+00"
17939,"miyazaki cabletelevision network Co.,LTD","JP",NULL,NULL,False,False,"2025-11-06 19:00:02.117844+00","2025-11-06 19:00:02.117844+00",0,0,"{}",NULL,"2025-11-06 19:00:02.117844+00","2025-11-06 19:00:02.117844+00"
17958,"Kasaoka Cable Vision Co,LTD.","JP",NULL,NULL,False,False,"2025-11-06 19:01:49.05604+00","2025-11-06 19:01:49.05604+00",0,0,"{}",NULL,"2025-11-06 19:01:49.05604+00","2025-11-06 19:01:49.05604+00"
17995,"PT iForte Global Internet","ID",NULL,NULL,False,False,"2025-11-06 15:54:10.502494+00","2025-11-06 18:59:16.447861+00",0,0,"{}",NULL,"2025-11-06 15:54:10.502494+00","2025-11-06 18:59:16.447861+00"
18001,"Dialog Axiata PLC.","LK",NULL,NULL,False,False,"2025-11-06 18:59:30.615571+00","2025-11-06 19:00:44.07256+00",0,0,"{}",NULL,"2025-11-06 18:59:30.615571+00","2025-11-06 19:00:44.07256+00"
18002,"AS Number for Interdomain Routing","IN",NULL,NULL,False,False,"2025-11-06 15:54:08.763476+00","2025-11-06 19:02:14.141243+00",0,0,"{}",NULL,"2025-11-06 15:54:08.763476+00","2025-11-06 19:02:14.141243+00"
18024,"Bhutan Telecom Ltd","BT",NULL,NULL,False,False,"2025-11-06 18:59:54.535516+00","2025-11-06 18:59:54.541529+00",0,0,"{}",NULL,"2025-11-06 18:59:54.535516+00","2025-11-06 18:59:54.541529+00"
18033,"CMB TAEGU BROADCASTING","KR",NULL,NULL,False,False,"2025-11-06 18:59:19.857452+00","2025-11-06 18:59:19.857452+00",0,0,"{}",NULL,"2025-11-06 18:59:19.857452+00","2025-11-06 18:59:19.857452+00"
18046,"DongFong Technology Co. Ltd.","TW",NULL,NULL,False,False,"2025-11-06 18:59:53.712213+00","2025-11-06 18:59:53.712213+00",0,0,"{}",NULL,"2025-11-06 18:59:53.712213+00","2025-11-06 18:59:53.712213+00"
18049,"Taiwan Infrastructure Network Technologie","TW",NULL,NULL,False,False,"2025-11-06 18:59:25.520181+00","2025-11-06 19:02:55.294569+00",0,0,"{}",NULL,"2025-11-06 18:59:25.520181+00","2025-11-06 19:02:55.294569+00"
18053,"Special Communication Organization","PK",NULL,NULL,False,False,"2025-11-06 18:59:51.339288+00","2025-11-06 18:59:51.339288+00",0,0,"{}",NULL,"2025-11-06 18:59:51.339288+00","2025-11-06 18:59:51.339288+00"
18081,"Kintetsu Cable Network Co., Ltd.","JP",NULL,NULL,False,False,"2025-11-06 18:59:40.319042+00","2025-11-06 19:02:55.927429+00",0,0,"{}",NULL,"2025-11-06 18:59:40.319042+00","2025-11-06 19:02:55.927429+00"
18101,"Reliance Communications Ltd.DAKC MUMBAI","IN",NULL,NULL,False,False,"2025-11-06 18:59:37.992245+00","2025-11-06 18:59:37.992245+00",0,0,"{}",NULL,"2025-11-06 18:59:37.992245+00","2025-11-06 18:59:37.992245+00"
18106,"Viewqwest Pte Ltd","SG",NULL,NULL,False,False,"2025-11-06 19:00:08.491106+00","2025-11-06 19:00:08.491106+00",0,0,"{}",NULL,"2025-11-06 19:00:08.491106+00","2025-11-06 19:00:08.491106+00"
18109,"MAISHA NET","BD",NULL,NULL,False,False,"2025-11-06 18:59:22.288371+00","2025-11-06 18:59:22.294441+00",0,0,"{}",NULL,"2025-11-06 18:59:22.288371+00","2025-11-06 18:59:22.294441+00"
18126,"Chubu Telecommunications Company, Inc.","JP",NULL,NULL,False,False,"2025-11-06 18:59:33.781915+00","2025-11-06 19:00:52.8853+00",0,0,"{}",NULL,"2025-11-06 18:59:33.781915+00","2025-11-06 19:00:52.8853+00"
18135,"BTV CO.,LTD.","JP",NULL,NULL,False,False,"2025-11-06 19:02:12.181022+00","2025-11-06 19:02:12.181022+00",0,0,"{}",NULL,"2025-11-06 19:02:12.181022+00","2025-11-06 19:02:12.181022+00"
18144,"Enecom,Inc.","JP",NULL,NULL,False,False,"2025-11-06 18:59:39.849087+00","2025-11-06 19:02:44.800393+00",0,0,"{}",NULL,"2025-11-06 18:59:39.849087+00","2025-11-06 19:02:44.800393+00"
18150,"NetComBB Co.,Ltd.","JP",NULL,NULL,False,False,"2025-11-06 19:02:55.484416+00","2025-11-06 19:02:55.484416+00",0,0,"{}",NULL,"2025-11-06 19:02:55.484416+00","2025-11-06 19:02:55.484416+00"
18182,"Sony Network Taiwan Limited","TW",NULL,NULL,False,False,"2025-11-06 19:01:49.873099+00","2025-11-06 19:02:55.304984+00",0,0,"{}",NULL,"2025-11-06 19:01:49.873099+00","2025-11-06 19:02:55.304984+00"
18186,"NEBULA-GLOBAL","TW",NULL,NULL,False,False,"2025-11-06 19:01:56.069043+00","2025-11-06 19:01:56.069043+00",0,0,"{}",NULL,"2025-11-06 19:01:56.069043+00","2025-11-06 19:01:56.069043+00"
18187,"Ignite Telecommunications Inc","PH",NULL,NULL,False,False,"2025-11-06 19:00:01.802925+00","2025-11-06 19:00:01.807891+00",0,0,"{}",NULL,"2025-11-06 19:00:01.802925+00","2025-11-06 19:00:01.807891+00"
18206,"TM TECHNOLOGY SERVICES SDN. BHD.","MY",NULL,NULL,False,False,"2025-11-06 19:01:32.67561+00","2025-11-06 19:01:32.699581+00",0,0,"{}",NULL,"2025-11-06 19:01:32.67561+00","2025-11-06 19:01:32.699581+00"
18207,"YOU Broadband & Cable India Ltd.","IN",NULL,NULL,False,False,"2025-11-06 19:00:02.253523+00","2025-11-06 19:01:49.954262+00",0,0,"{}",NULL,"2025-11-06 19:00:02.253523+00","2025-11-06 19:01:49.954262+00"
18209,"Atria Convergence Technologies Ltd.","IN",NULL,NULL,False,False,"2025-11-06 19:00:59.672079+00","2025-11-06 19:02:37.64591+00",0,0,"{}",NULL,"2025-11-06 19:00:59.672079+00","2025-11-06 19:02:37.64591+00"
18222,"Data Hub Pvt. Ltd.","NP",NULL,NULL,False,False,"2025-11-06 19:01:33.240097+00","2025-11-06 19:02:14.926123+00",0,0,"{}",NULL,"2025-11-06 19:01:33.240097+00","2025-11-06 19:02:14.926123+00"
18229,"CtrlS","IN",NULL,NULL,False,False,"2025-11-06 18:59:17.898699+00","2025-11-06 19:02:17.975035+00",0,0,"{}",NULL,"2025-11-06 18:59:17.898699+00","2025-11-06 19:02:17.975035+00"
18233,"Philippine Telegraph and Telephone Corporation","PH",NULL,NULL,False,False,"2025-11-06 19:01:34.124033+00","2025-11-06 19:02:17.31433+00",0,0,"{}",NULL,"2025-11-06 19:01:34.124033+00","2025-11-06 19:02:17.31433+00"
18302,"SK Telecom","KR",NULL,NULL,False,False,"2025-11-06 19:00:03.359977+00","2025-11-06 19:00:03.359977+00",0,0,"{}",NULL,"2025-11-06 19:00:03.359977+00","2025-11-06 19:00:03.359977+00"
18310,"SK Broadband Co Ltd","KR",NULL,NULL,False,False,"2025-11-06 19:00:06.456324+00","2025-11-06 19:01:42.056686+00",0,0,"{}",NULL,"2025-11-06 19:00:06.456324+00","2025-11-06 19:01:42.056686+00"
